case_title,case_number,section,entity_text,entity_label
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,applicable_laws_and_procedural_rules,international procurement rule,Regulation
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,applicable_laws_and_procedural_rules,procurement regulation,Regulation
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,applicable_laws_and_procedural_rules,financial agreement,Agreement
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,methodology,vendor 2,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,methodology,31 august 2004,Date
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,methodology,14 september 2004,Date
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,methodology,peap,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,methodology,fids,Product
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,methodology,vendor 3,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,methodology,terminal building,Location
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,background_information,17 October 2002,DATE
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,background_information,vendor 2,VENDOR
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,background_information,vendor 1,VENDOR
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,background_information,13 December 2002,DATE
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,background_information,march 2004,DATE
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,background_information,15.919 euro,CURRENCY
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,conclusions,vendor 2,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,conclusions,fids,Product
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,conclusions,cable,Product
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,conclusions,employee,Person
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,conclusions,airport,Location
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,conclusions,kta,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,conclusions,procurement unit,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,conclusions,company,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,recommendations,unmik,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,recommendations,airport,Location
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,recommendations,company,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,recommendations,consultancy agency,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,recommendations,tender,Event
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,others,peap,Organization
Pristina Airport - Alleged administrative irregularity regarding an FIDS Tender,0278/04,others,airport,Location
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,2003,DATE
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,kosovo,LOCATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,trust agency,ORGANIZATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,kta,ORGANIZATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,unmik,ORGANIZATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,eu,ORGANIZATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,pillar iv,ORGANIZATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,pristina,LOCATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,airport,LOCATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,vendor,ORGANIZATION
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,introduction,capital expenditure,FINANCIAL_TERM
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,investigation_details,KTA,Organization
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,investigation_details,10 April 2003,Date
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,investigation_details,29 2003,Date
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,investigation_details,20 June 2003,Date
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,investigation_details,Divisional Manager,Title
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,investigation_details,Vendor,Organization
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,investigation_details,Airport,Location
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,investigation_details,Company,Organization
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,applicable_laws_and_procedural_rules,ITF,Organization
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,applicable_laws_and_procedural_rules,1999/2,Document
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,applicable_laws_and_procedural_rules,UNMIK,Organization
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,applicable_laws_and_procedural_rules,Kosovo,Location
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,applicable_laws_and_procedural_rules,2003/2,Document
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,applicable_laws_and_procedural_rules,2003/17,Document
Pristina Airport – Alleged administrative irregularity regarding an X-RAY Tender,287/04,applicable_laws_and_procedural_rules,9 June 2004,Date
